country,year,population,gdp,co2,co2_per_capita,coal_co2,gas_co2,methane,nitrous_oxide,oil_co2,primary_energy_consumption
Libya,1933,790906.0,,,,,,0.433,0.169,,
Libya,1934,801706.0,,,,,,0.444,0.168,,
Libya,1935,812653.0,,,,,,0.456,0.166,,
Libya,1936,823750.0,,,,,,0.476,0.164,,
Libya,1937,834999.0,,,,,,0.498,0.163,,
Libya,1938,846401.0,,,,,,0.519,0.162,,
Libya,1939,860189.0,,,,,,0.542,0.161,,
Libya,1940,876455.0,,,,,,0.564,0.162,,
Libya,1941,895293.0,,,,,,0.586,0.173,,
Libya,1942,916801.0,,,,,,0.607,0.203,,
Libya,1943,941079.0,,,,,,0.63,0.246,,
Libya,1944,965999.0,,,,,,0.652,0.298,,
Libya,1945,991580.0,,,,,,0.675,0.355,,
Libya,1946,1017838.0,,,,,,0.699,0.413,,
Libya,1947,1044792.0,,,,,,0.723,0.466,,
Libya,1948,1072459.0,,,,,,0.747,0.51,,
Libya,1949,1101077.0,,,,,,0.772,0.542,,
Libya,1950,1131471.0,596009095.0,0.143,0.126,0.015,,7.155,0.556,0.128,
Libya,1951,1145389.0,661046790.0,0.169,0.147,0.015,,8.219,0.554,0.154,
Libya,1952,1162480.0,710751115.0,0.165,0.142,0.015,,7.673,0.544,0.15,
Libya,1953,1183300.0,720506948.0,0.249,0.211,0.026,,10.944,0.527,0.224,
Libya,1954,1208183.0,718957132.0,0.3,0.249,0.07,,10.957,0.506,0.231,
Libya,1955,1241389.0,905837305.0,0.429,0.345,0.198,,10.645,0.483,0.231,
Libya,1956,1282962.0,1102899670.0,0.33,0.257,0.092,,10.628,0.46,0.238,
Libya,1957,1328858.0,1151111726.0,0.311,0.234,0.081,,10.023,0.439,0.231,
Libya,1958,1379206.0,1269519492.0,0.352,0.255,0.096,,10.54,0.422,0.255,
Libya,1959,1433965.0,1371398592.0,0.432,0.302,0.081,,13.62,0.412,0.351,
Libya,1960,1492890.0,1770103909.0,0.692,0.464,0.088,,21.946,0.411,0.605,
Libya,1961,1555703.0,1943923754.0,1.194,0.768,0.102,,37.091,0.489,1.092,
Libya,1962,1621960.0,2578051110.0,1.048,0.646,0.015,,33.394,0.502,1.033,
Libya,1963,1690458.0,3479765583.0,1.462,0.865,0.026,,44.068,0.512,1.436,
Libya,1964,1753692.0,4924499195.0,0.663,0.378,0.004,,19.788,0.526,0.66,
Libya,1965,1804016.0,6314841605.0,1.015,0.563,0.018,,27.93,0.544,0.997,
Libya,1966,1849066.0,7482066940.0,2.627,1.421,,,67.456,0.557,2.627,
Libya,1967,1898203.0,8326407187.0,18.492,9.742,0.004,0.0,59.146,0.583,2.444,
Libya,1968,1952789.0,11132550255.0,30.114,15.421,0.011,0.0,66.906,0.583,2.964,
Libya,1969,2014294.0,12574326979.0,35.522,17.635,0.004,0.0,133.961,0.587,6.441,
Libya,1970,2082597.0,13176476658.0,32.305,15.512,0.0,0.0,96.343,0.642,2.847,
Libya,1971,2153537.0,12480905669.0,21.628,10.043,0.004,0.0,96.378,0.585,2.634,
Libya,1972,2226105.0,13620840556.0,15.22,6.837,0.004,0.0,79.6,0.579,3.195,
Libya,1973,2314200.0,13885775223.0,14.575,6.298,0.0,0.0,77.793,0.667,4.196,
Libya,1974,2432218.0,16970869125.0,9.338,3.839,0.0,0.0,55.514,0.707,4.73,
Libya,1975,2571563.0,17658332136.0,11.568,4.499,0.0,0.0,54.368,0.903,5.467,
Libya,1976,2721246.0,21707874004.0,17.888,6.573,0.0,0.0,70.738,0.972,9.155,
Libya,1977,2881540.0,23630519649.0,20.198,7.01,0.0,0.0,74.66,0.898,10.82,
Libya,1978,3052532.0,24415601923.0,21.155,6.93,0.0,1.495,71.951,0.956,9.944,
Libya,1979,3233849.0,26609032006.0,25.926,8.017,0.0,2.337,76.212,1.138,13.068,
Libya,1980,3424375.0,26794355379.0,26.781,7.821,0.004,2.319,67.183,1.112,14.196,117.741
Libya,1981,3621488.0,21659520263.0,28.668,7.916,0.004,3.356,44.092,1.094,19.375,105.442
Libya,1982,3724772.0,22274876744.0,30.565,8.206,0.004,1.389,44.304,1.278,21.779,104.302
Libya,1983,3718966.0,21733019883.0,30.146,8.106,0.004,3.73,42.81,1.277,20.456,112.289
Libya,1984,3773639.0,20643918955.0,28.276,7.493,0.004,5.617,42.438,1.221,17.584,112.446
Libya,1985,3898746.0,22390671549.0,31.002,7.952,0.004,6.298,41.507,1.17,20.299,123.672
Libya,1986,4017403.0,19866519521.0,33.895,8.437,0.004,8.849,40.653,1.172,17.606,129.348
Libya,1987,4129743.0,16966307794.0,32.348,7.833,0.004,7.94,38.61,1.173,19.02,133.002
Libya,1988,4237757.0,18275176215.0,36.16,8.533,0.004,8.344,45.135,1.174,21.704,136.179
Libya,1989,4342927.0,19622825059.0,37.069,8.535,0.011,10.692,44.706,1.214,20.907,140.902
Libya,1990,4445243.0,20372079786.0,36.514,8.214,0.015,9.273,52.99,1.295,18.904,148.89
Libya,1991,4544404.0,25389275568.0,42.62,9.379,0.015,9.273,50.456,1.287,25.283,155.436
Libya,1992,4640360.0,26617785979.0,37.024,7.979,0.015,9.215,43.851,1.219,22.929,145.051
Libya,1993,4733053.0,27601955980.0,38.708,8.178,0.011,8.897,37.808,1.268,25.533,150.268
Libya,1994,4822039.0,30319557468.0,51.36,10.651,0.015,9.178,47.813,1.273,29.605,155.36
Libya,1995,4906851.0,31943529585.0,54.596,11.126,0.015,9.064,52.073,1.365,31.878,162.22
Libya,1996,4987402.0,35211772243.0,53.952,10.818,0.015,9.757,54.015,1.339,29.818,171.446
Libya,1997,5064642.0,39983284709.0,51.779,10.224,0.015,10.189,45.2,1.301,30.72,180.536
Libya,1998,5140711.0,41617599793.0,51.653,10.048,0.0,10.189,41.587,1.381,31.739,173.741
Libya,1999,5218039.0,45257158417.0,50.26,9.632,0.0,7.925,38.325,1.475,33.35,156.842
Libya,2000,5305020.0,49983450587.0,53.239,10.036,0.0,9.497,40.886,1.351,34.152,212.946
Libya,2001,5403639.0,54225701449.0,53.114,9.829,0.0,10.076,37.462,1.329,34.563,214.66
Libya,2002,5508412.0,57785797189.0,52.525,9.535,0.0,10.431,36.401,1.422,33.833,221.283
Libya,2003,5619405.0,70475273789.0,55.481,9.873,0.0,10.564,42.037,1.451,34.939,218.016
Libya,2004,5736696.0,79415538130.0,56.854,9.911,0.0,12.865,40.952,1.539,34.605,223.347
Libya,2005,5858793.0,94523140632.0,55.986,9.556,0.0,10.915,43.68,1.611,34.984,230.981
Libya,2006,5980212.0,109000000000.0,51.45,8.603,0.004,8.955,42.09,1.68,32.192,211.797
Libya,2007,6104381.0,124000000000.0,44.392,7.272,0.0,9.944,39.24,1.7,25.219,210.398
Libya,2008,6235433.0,154000000000.0,49.699,7.97,0.0,10.281,40.058,1.726,29.81,218.432
Libya,2009,6366689.0,166000000000.0,51.627,8.109,,11.235,36.484,1.823,31.34,249.987
Libya,2010,6497837.0,188000000000.0,59.148,9.103,,13.197,38.801,1.936,36.117,263.611
Libya,2011,6343210.0,79210078190.0,53.542,8.441,,8.486,15.046,1.776,34.563,173.009
Libya,2012,6179327.0,148000000000.0,61.606,9.97,,17.946,33.124,1.915,31.719,215.571
Libya,2013,6304636.0,121000000000.0,51.344,8.144,,21.105,24.399,1.962,21.669,231.857
Libya,2014,6427260.0,93388346336.0,68.348,10.634,,18.843,14.898,1.9,41.339,226.439
Libya,2015,6531825.0,92601079752.0,60.866,9.318,,22.026,13.384,1.772,31.992,180.196
Libya,2016,6632130.0,91220396354.0,57.379,8.652,,25.895,12.939,1.814,25.514,176.376
Libya,2017,6738771.0,121000000000.0,67.092,9.956,,31.827,22.065,1.891,26.173,277.402
Libya,2018,6849058.0,130000000000.0,62.645,9.146,,26.187,26.327,1.88,25.912,263.347
Libya,2019,6951040.0,116000000000.0,73.778,10.614,,18.484,28.804,1.907,44.266,224.729
Libya,2020,7045403.0,81726075633.0,36.111,5.125,,8.339,13.217,1.786,21.958,179.237
Libya,2021,7135179.0,105000000000.0,56.312,7.892,,13.249,28.265,1.821,30.624,205.434
Libya,2022,7223804.0,91444480945.0,58.974,8.164,,15.066,25.77,1.876,32.555,219.313
Libya,2023,7305659.0,,64.219,8.79,,15.156,28.13,1.899,35.114,215.914
Libya,2024,7381029.0,,65.26,8.842,,15.432,28.198,1.88,36.869,
Low-income countries,1925,87856497.0,,1.772,0.02,1.772,0.0,95.192,26.561,0.0,
Low-income countries,1926,88216249.0,,1.956,0.022,1.956,0.0,96.234,27.504,0.0,
Low-income countries,1927,88610397.0,,2.056,0.023,2.056,0.0,97.607,28.339,0.0,
Low-income countries,1928,89037891.0,,2.355,0.026,2.326,0.0,98.369,29.021,0.0,
Low-income countries,1929,89554143.0,,2.672,0.03,2.632,0.0,99.142,29.506,0.0,
Low-income countries,1930,90154401.0,,2.621,0.029,2.577,0.0,99.894,29.749,0.0,
Low-income countries,1931,90834164.0,,2.617,0.029,2.581,0.0,100.758,29.754,0.0,
Low-income countries,1932,91589136.0,,2.898,0.032,2.869,0.0,101.862,29.583,0.0,
Low-income countries,1933,92415258.0,,3.343,0.036,3.311,0.0,102.946,29.281,0.0,
Low-income countries,1934,93252252.0,,4.451,0.048,4.319,0.0,104.052,28.893,0.0,
Low-income countries,1935,94100274.0,,5.213,0.055,4.967,0.0,105.101,28.464,0.0,
Low-income countries,1936,94959473.0,,6.124,0.064,5.818,0.0,106.909,28.038,0.0,
Low-income countries,1937,95830003.0,,6.645,0.069,6.263,0.0,109.012,27.661,0.0,
Low-income countries,1938,96712017.0,,8.817,0.091,8.736,0.0,111.134,27.379,0.0,
Low-income countries,1939,97666562.0,,11.444,0.117,10.778,0.0,113.216,27.235,0.0,
Low-income countries,1940,98695327.0,,14.601,0.148,14.546,0.0,115.291,27.275,0.0,
Low-income countries,1941,99800027.0,,16.288,0.163,15.602,0.0,116.244,29.735,0.0,
Low-income countries,1942,100982424.0,,18.012,0.178,17.338,0.0,117.596,36.165,0.0,
Low-income countries,1943,102244306.0,,17.548,0.172,16.783,0.0,119.08,45.581,0.0,
Low-income countries,1944,103526614.0,,18.452,0.178,17.89,0.0,120.661,57.003,0.0,
Low-income countries,1945,104829688.0,,0.31,0.003,0.173,0.0,122.24,69.446,0.0,
Low-income countries,1946,106153873.0,,0.46,0.004,0.312,0.0,123.94,81.93,0.0,
Low-income countries,1947,107499520.0,,0.486,0.005,0.31,0.0,125.374,93.47,0.0,
Low-income countries,1948,108866986.0,,1.853,0.017,1.74,0.0,127.076,103.084,0.0,
Low-income countries,1949,110396461.0,,2.366,0.021,2.234,0.0,128.796,109.791,0.0,
Low-income countries,1950,112417205.0,,5.435,0.048,2.712,0.0,130.363,112.606,2.564,
Low-income countries,1951,113856123.0,,5.999,0.053,2.776,0.0,133.041,112.035,2.958,
Low-income countries,1952,115581857.0,,6.83,0.059,3.31,0.0,135.929,109.554,3.198,
Low-income countries,1953,117615341.0,,8.09,0.069,4.002,0.0,139.07,105.642,3.635,
Low-income countries,1954,119859727.0,,16.327,0.136,7.052,0.0,142.787,100.775,8.629,
Low-income countries,1955,122293857.0,,19.063,0.156,10.47,0.0,147.144,95.432,7.922,
Low-income countries,1956,124856294.0,,20.955,0.168,11.658,0.0,151.238,90.09,8.442,
Low-income countries,1957,127501605.0,,25.002,0.196,14.037,0.0,155.469,85.227,9.943,
Low-income countries,1958,130192609.0,,28.227,0.217,17.732,0.0,160.083,81.322,9.281,
Low-income countries,1959,133046217.0,,33.427,0.251,21.388,0.0,164.8,78.851,10.445,
Low-income countries,1960,136125820.0,,39.732,0.292,24.985,0.0,170.246,78.293,13.02,
Low-income countries,1961,139355410.0,,41.712,0.299,27.53,0.0,180.133,83.538,12.498,
Low-income countries,1962,142712701.0,,47.095,0.33,31.311,0.0,183.781,84.937,13.971,
Low-income countries,1963,146205580.0,,49.007,0.335,33.088,0.0,187.365,86.634,13.939,
Low-income countries,1964,149870174.0,,53.91,0.36,35.935,0.0,192.623,88.668,15.969,
Low-income countries,1965,153698896.0,,63.77,0.415,45.058,0.0,196.605,90.382,16.692,
Low-income countries,1966,157660077.0,,68.815,0.436,48.05,0.0,203.368,92.647,18.679,
Low-income countries,1967,161829587.0,,73.889,0.457,52.487,0.26,208.036,95.084,18.957,
Low-income countries,1968,166200342.0,,93.907,0.565,58.655,0.347,213.748,96.882,32.452,
Low-income countries,1969,170666287.0,,95.884,0.562,63.553,0.191,216.434,98.127,29.559,
Low-income countries,1970,175246513.0,,103.298,0.589,71.944,0.217,237.343,112.135,27.217,
Low-income countries,1971,179913485.0,,140.588,0.781,106.08,0.44,222.843,97.765,29.652,
Low-income countries,1972,184581678.0,,120.632,0.654,87.362,0.3,224.013,98.101,28.178,
Low-income countries,1973,189471388.0,,130.412,0.688,95.002,0.333,228.82,102.313,30.085,
Low-income countries,1974,194562775.0,,136.629,0.702,98.397,0.4,219.128,91.783,32.537,
Low-income countries,1975,199687541.0,,142.508,0.714,103.298,0.475,233.267,99.444,33.161,
Low-income countries,1976,204927812.0,,146.233,0.714,106.038,0.524,239.927,99.778,33.842,
Low-income countries,1977,210124532.0,,152.167,0.724,108.975,0.583,252.68,109.618,36.515,
Low-income countries,1978,215869565.0,,147.498,0.683,101.535,0.367,255.361,107.609,39.443,
Low-income countries,1979,221895036.0,,159.218,0.718,101.969,0.458,270.476,119.146,50.326,
Low-income countries,1980,226853037.0,,162.02,0.714,105.413,0.282,278.627,124.308,49.745,487.109
Low-income countries,1981,231334774.0,,167.728,0.725,105.367,0.399,272.711,115.84,55.142,493.7
Low-income countries,1982,236940859.0,,168.161,0.71,107.567,0.495,287.316,137.357,53.043,515.609
Low-income countries,1983,243386897.0,,181.897,0.747,115.578,0.766,285.903,134.393,57.805,544.354
Low-income countries,1984,249991156.0,,196.388,0.786,124.368,1.181,276.262,126.444,62.509,565.074
Low-income countries,1985,256719478.0,,205.12,0.799,133.346,1.489,276.262,123.728,62.148,524.768
Low-income countries,1986,263482214.0,,219.073,0.831,143.836,1.949,278.393,125.516,65.902,521.071
Low-income countries,1987,270539194.0,,243.562,0.9,158.782,1.128,288.788,133.387,71.941,534.195
Low-income countries,1988,277807495.0,,270.453,0.974,183.709,2.176,286.659,126.09,74.581,614.885
Low-income countries,1989,285400482.0,,277.681,0.973,194.038,3.327,301.735,132.568,71.767,564.138
Low-income countries,1990,292948330.0,,189.065,0.645,109.546,3.536,326.902,148.092,66.274,588.289
Low-income countries,1991,300652989.0,,186.742,0.621,105.398,4.046,337.37,150.538,67.186,564.675
Low-income countries,1992,309670903.0,,171.487,0.554,91.626,4.144,342.076,153.732,64.859,574.643
Low-income countries,1993,319597257.0,,163.5,0.512,84.104,4.097,347.643,154.449,63.356,603.071
Low-income countries,1994,329120151.0,,158.378,0.481,77.415,4.397,357.471,156.029,62.476,598.045
Low-income countries,1995,338706576.0,,155.741,0.46,70.979,5.441,362.234,156.869,65.332,638.931
Low-income countries,1996,348800202.0,,148.532,0.426,60.975,5.76,373.278,162.703,67.685,640.133
Low-income countries,1997,358821630.0,,149.771,0.417,59.846,8.739,380.601,159.026,67.602,649.343
Low-income countries,1998,369081969.0,,149.22,0.404,53.995,11.205,391.179,173.075,71.021,638.405
Low-income countries,1999,379700603.0,,159.135,0.419,60.317,11.446,397.421,171.54,73.32,713.56
Low-income countries,2000,390079810.0,,164.49,0.422,64.617,11.541,408.416,176.669,73.952,700.358
Low-income countries,2001,400757350.0,,166.929,0.417,66.588,10.578,396.832,167.811,76.861,698.786
Low-income countries,2002,412670958.0,,154.973,0.376,63.584,13.161,411.286,175.596,66.583,716.02
Low-income countries,2003,425077153.0,,177.288,0.417,65.114,13.172,427.921,184.926,86.196,729.436
Low-income countries,2004,437382892.0,,179.401,0.41,66.719,13.402,434.841,187.249,86.964,777.257
Low-income countries,2005,450155732.0,,184.348,0.41,70.4,11.783,454.539,197.62,89.091,825.407
Low-income countries,2006,463744571.0,,192.84,0.416,72.242,12.196,460.078,194.915,94.824,843.372
Low-income countries,2007,477551649.0,,197.89,0.414,59.737,11.919,473.964,202.86,112.196,847.54
Low-income countries,2008,491406454.0,,209.908,0.427,66.977,11.659,486.017,208.815,117.919,895.07
Low-income countries,2009,505585083.0,,209.352,0.414,65.126,14.963,494.856,208.378,115.441,869.449
Low-income countries,2010,520054170.0,,209.248,0.402,63.915,20.273,507.579,213.151,110.337,887.128
Low-income countries,2011,534808816.0,,191.834,0.359,48.454,16.913,511.192,214.523,111.53,803.013
Low-income countries,2012,549451745.0,,177.457,0.323,46.844,13.996,523.816,219.664,100.751,744.282
Low-income countries,2013,563526732.0,,167.16,0.297,36.576,12.53,534.763,222.991,102.447,727.483
Low-income countries,2014,577586457.0,,174.6,0.302,41.607,12.548,545.372,225.607,105.109,723.876
Low-income countries,2015,592175469.0,,152.336,0.257,31.404,11.99,549.546,230.22,92.836,664.832
Low-income countries,2016,607867550.0,,159.13,0.262,33.876,9.885,564.132,239.689,99.453,684.587
Low-income countries,2017,624557044.0,,201.244,0.322,70.459,8.973,573.054,238.375,103.839,806.414
Low-income countries,2018,642186275.0,,199.088,0.31,64.219,8.927,586.238,245.082,108.946,812.319
Low-income countries,2019,660718421.0,,214.494,0.325,71.232,8.852,596.381,244.327,116.22,842.747
Low-income countries,2020,679560808.0,,207.23,0.305,67.89,7.908,612.204,255.393,113.507,789.754
Low-income countries,2021,698215268.0,,199.59,0.286,56.492,8.614,618.804,254.388,115.257,778.989
Low-income countries,2022,716865809.0,,202.7,0.283,59.313,7.856,629.002,257.041,116.057,797.43
Low-income countries,2023,736466459.0,,209.172,0.284,66.118,7.869,638.185,261.028,116.732,816.993
Low-income countries,2024,756667958.0,,210.953,0.279,66.659,7.482,649.037,264.951,119.013,
Lower-middle-income countries,1925,517051856.0,,48.731,0.094,43.24,0.05,456.802,90.512,5.441,
Lower-middle-income countries,1926,522235001.0,,49.932,0.096,44.371,0.066,461.68,91.504,5.494,
Lower-middle-income countries,1927,527482858.0,,53.273,0.101,47.256,0.071,467.181,92.401,5.947,
Lower-middle-income countries,1928,532796272.0,,57.123,0.107,50.049,0.079,473.086,93.165,6.453,
Lower-middle-income countries,1929,538633716.0,,58.775,0.109,51.305,0.091,478.37,93.757,6.753,
Lower-middle-income countries,1930,545005966.0,,60.796,0.112,51.802,0.097,483.513,94.138,8.176,
Lower-middle-income countries,1931,551925685.0,,56.548,0.102,46.815,0.159,489.26,94.341,8.835,
Lower-middle-income countries,1932,559407948.0,,54.1,0.097,44.118,0.212,495.209,94.444,8.964,
Lower-middle-income countries,1933,567464435.0,,54.037,0.095,43.81,0.266,501.65,94.477,9.171,
Lower-middle-income countries,1934,575651587.0,,60.424,0.105,49.094,0.354,509.106,94.471,10.087,
Lower-middle-income countries,1935,583960986.0,,64.073,0.11,52.136,0.43,516.209,94.457,10.429,
Lower-middle-income countries,1936,592391606.0,,66.236,0.112,53.454,0.544,526.609,94.464,11.058,
Lower-middle-income countries,1937,600940683.0,,72.594,0.121,59.25,0.573,537.938,94.525,11.472,
Lower-middle-income countries,1938,609623230.0,,79.067,0.13,65.636,0.578,549.561,94.67,12.064,
Lower-middle-income countries,1939,617004543.0,,80.226,0.13,65.427,0.581,560.545,94.929,13.59,
Lower-middle-income countries,1940,623084701.0,,87.03,0.14,70.338,0.905,571.95,95.332,15.2,
Lower-middle-income countries,1941,627857196.0,,87.289,0.139,69.239,0.0,582.155,97.85,16.251,
Lower-middle-income countries,1942,631328652.0,,76.335,0.121,62.691,0.0,591.309,103.863,11.828,
Lower-middle-income countries,1943,633501601.0,,69.163,0.109,56.351,0.0,600.331,112.518,11.359,
Lower-middle-income countries,1944,635814140.0,,73.355,0.115,58.11,0.0,610.736,122.965,13.81,
Lower-middle-income countries,1945,638268328.0,,77.826,0.122,64.342,0.999,620.755,134.352,10.884,
Lower-middle-income countries,1946,640861710.0,,79.537,0.124,65.716,1.122,630.359,145.827,10.982,
Lower-middle-income countries,1947,643596803.0,,83.497,0.13,68.084,1.361,630.291,156.538,12.413,
Lower-middle-income countries,1948,646476287.0,,87.573,0.135,69.101,1.463,640.815,165.634,14.949,
Lower-middle-income countries,1949,651575738.0,,95.526,0.147,73.724,1.506,652.415,172.264,17.7,
Lower-middle-income countries,1950,648289463.0,,126.404,0.195,79.247,1.953,671.105,175.574,42.073,
Lower-middle-income countries,1951,662454733.0,,133.873,0.202,82.769,2.109,688.027,176.208,45.239,
Lower-middle-income countries,1952,677401949.0,,144.008,0.213,88.898,2.116,705.866,175.588,48.984,
Lower-middle-income countries,1953,692929778.0,,148.38,0.214,89.86,2.235,723.884,174.036,51.79,
Lower-middle-income countries,1954,709181786.0,,159.014,0.224,92.951,2.42,745.567,171.873,58.388,
Lower-middle-income countries,1955,726288830.0,,173.985,0.24,98.653,2.921,767.57,169.422,66.641,
Lower-middle-income countries,1956,744009729.0,,182.529,0.245,102.003,4.026,791.409,167.003,70.37,
Lower-middle-income countries,1957,762101433.0,,201.261,0.264,110.511,5.89,816.304,164.939,77.954,
Lower-middle-income countries,1958,780762688.0,,213.762,0.274,114.287,8.036,842.883,163.551,83.841,
Lower-middle-income countries,1959,800309720.0,,223.915,0.28,119.038,9.658,869.503,163.16,86.67,
Lower-middle-income countries,1960,820432675.0,,244.958,0.299,128.587,11.714,900.406,164.088,94.979,
Lower-middle-income countries,1961,841045554.0,,258.016,0.307,133.116,14.106,910.758,176.221,100.489,
Lower-middle-income countries,1962,862159103.0,,280.057,0.325,142.449,16.389,925.851,179.194,110.176,
Lower-middle-income countries,1963,883813682.0,,303.278,0.343,149.049,19.331,941.222,182.957,121.758,
Lower-middle-income countries,1964,905989194.0,,316.737,0.35,145.725,22.744,979.938,188.458,133.018,
Lower-middle-income countries,1965,928291576.0,,347.298,0.374,156.823,25.922,1008.891,192.416,144.799,913.522
Lower-middle-income countries,1966,950568906.0,,369.354,0.389,158.247,28.381,1044.108,198.039,161.887,972.289
Lower-middle-income countries,1967,973418801.0,,374.232,0.384,158.991,30.629,1092.054,205.799,162.756,1014.294
Lower-middle-income countries,1968,996828669.0,,398.763,0.4,163.286,32.613,1053.233,213.025,182.215,1096.39
Lower-middle-income countries,1969,1020575229.0,,417.534,0.409,162.57,35.285,1067.374,220.303,190.401,1180.706
Lower-middle-income countries,1970,1045159738.0,,446.632,0.427,164.997,33.239,1128.583,240.043,207.823,1195.34
Lower-middle-income countries,1971,1069570829.0,,476.533,0.446,167.416,36.041,1115.179,225.298,219.611,1235.934
Lower-middle-income countries,1972,1094653937.0,,504.342,0.461,171.961,38.955,1146.688,232.265,232.017,1288.845
Lower-middle-income countries,1973,1121463914.0,,536.991,0.479,178.34,41.506,1185.952,241.047,247.04,1332.417
Lower-middle-income countries,1974,1149216973.0,,560.222,0.487,187.568,44.484,1205.303,236.366,245.004,1376.026
Lower-middle-income countries,1975,1177835803.0,,580.004,0.492,208.21,47.583,1194.674,252.709,254.643,1480.434
Lower-middle-income countries,1976,1207026504.0,,603.181,0.5,216.763,53.092,1223.822,252.257,257.421,1536.61
Lower-middle-income countries,1977,1237143677.0,,626.43,0.506,225.798,63.723,1250.999,266.31,268.856,1636.878
Lower-middle-income countries,1978,1267780648.0,,642.829,0.507,221.797,65.002,1258.724,275.79,288.167,1710.904
Lower-middle-income countries,1979,1299681665.0,,691.379,0.532,228.51,68.696,1312.427,290.342,308.672,1820.111
Lower-middle-income countries,1980,1333878754.0,,721.738,0.541,247.349,70.177,1304.134,290.878,329.285,1906.041
Lower-middle-income countries,1981,1369121632.0,,749.748,0.548,259.48,81.86,1273.233,290.935,343.515,2078.76
Lower-middle-income countries,1982,1404778309.0,,773.943,0.551,264.681,87.402,1285.08,306.863,360.421,2121.455
Lower-middle-income countries,1983,1441034781.0,,807.841,0.561,284.625,86.727,1310.515,319.582,371.305,2234.764
Lower-middle-income countries,1984,1477907041.0,,831.103,0.562,282.594,93.336,1331.626,316.111,385.911,2360.882
Lower-middle-income countries,1985,1515552078.0,,887.538,0.586,311.829,105.737,1366.753,324.625,397.428,2933.73
Lower-middle-income countries,1986,1553815501.0,,927.414,0.597,337.188,106.271,1396.585,338.75,410.009,3071.771
Lower-middle-income countries,1987,1592569215.0,,964.548,0.606,360.04,121.557,1412.67,349.163,408.184,3275.056
Lower-middle-income countries,1988,1631722258.0,,1029.841,0.631,384.019,129.987,1449.255,352.111,430.787,3484.62
Lower-middle-income countries,1989,1671269097.0,,1056.438,0.632,400.658,142.269,1504.686,361.032,451.404,3743.957
Lower-middle-income countries,1990,1711864220.0,,1104.19,0.645,430.979,150.019,1510.582,382.128,457.358,3968.319
Lower-middle-income countries,1991,1752608523.0,,1146.94,0.654,455.365,156.912,1532.984,388.123,466.828,4107.709
Lower-middle-income countries,1992,1793067376.0,,1214.147,0.677,473.515,178.763,1556.28,392.488,497.34,4258.375
Lower-middle-income countries,1993,1833937911.0,,1263.718,0.689,490.657,187.818,1572.058,399.584,517.854,4421.896
Lower-middle-income countries,1994,1874934474.0,,1354.623,0.722,517.723,190.624,1633.668,408.743,519.117,4629.032
Lower-middle-income countries,1995,1916258972.0,,1426.849,0.745,527.347,209.27,1684.589,420.413,552.122,4954.479
Lower-middle-income countries,1996,1957849353.0,,1537.595,0.785,567.759,220.453,1756.591,431.286,592.02,5187.455
Lower-middle-income countries,1997,1999733954.0,,1612.397,0.806,596.103,228.57,1750.835,434.234,629.81,5417.036
Lower-middle-income countries,1998,2042077792.0,,1657.266,0.812,592.068,246.043,1745.244,450.027,664.009,5690.423
Lower-middle-income countries,1999,2084331968.0,,1755.396,0.842,633.45,263.349,1762.871,457.518,701.221,5927.585
Lower-middle-income countries,2000,2126916405.0,,1826.764,0.859,655.598,275.899,1796.033,458.017,728.899,6201.63
Lower-middle-income countries,2001,2169845903.0,,1848.146,0.852,671.004,282.479,1803.269,460.354,726.752,6303.018
Lower-middle-income countries,2002,2211922405.0,,1894.994,0.857,687.942,316.471,1772.433,461.07,726.867,6513.202
Lower-middle-income countries,2003,2253565571.0,,1977.686,0.878,718.592,343.823,1828.845,480.516,742.273,6709.92
Lower-middle-income countries,2004,2295613093.0,,2084.533,0.908,771.611,359.775,1852.938,494.342,774.309,7254.06
Lower-middle-income countries,2005,2337232229.0,,2181.041,0.933,831.26,376.857,1897.893,513.285,786.101,7613.334
Lower-middle-income countries,2006,2379086325.0,,2299.004,0.966,886.877,416.186,1904.158,521.88,806.817,7877.088
Lower-middle-income countries,2007,2421832593.0,,2431.34,1.004,958.905,438.311,1922.362,544.365,840.667,8457.615
Lower-middle-income countries,2008,2464297892.0,,2569.336,1.043,1033.967,449.21,1957.01,549.08,886.501,8901.775
Lower-middle-income countries,2009,2507036280.0,,2697.513,1.076,1106.13,459.061,1954.752,567.547,915.032,9404.335
Lower-middle-income countries,2010,2550520230.0,,2838.991,1.113,1146.915,486.323,1991.672,586.605,977.428,9815.037
Lower-middle-income countries,2011,2594096178.0,,3000.531,1.157,1219.805,516.286,2037.292,603.607,1031.295,10328.809
Lower-middle-income countries,2012,2637381315.0,,3160.159,1.198,1347.663,511.019,2058.638,609.029,1057.999,10725.25
Lower-middle-income countries,2013,2680848784.0,,3259.565,1.216,1432.453,486.498,2036.658,618.427,1079.704,11098.923
Lower-middle-income countries,2014,2724066420.0,,3487.512,1.28,1600.651,479.91,2057.302,623.947,1132.487,11718.11
Lower-middle-income countries,2015,2765984952.0,,3632.174,1.313,1677.081,491.25,2078.842,638.599,1178.735,12190.258
Lower-middle-income countries,2016,2807490854.0,,3854.897,1.373,1756.647,523.618,2093.538,649.154,1280.109,12787.279
Lower-middle-income countries,2017,2848767185.0,,4009.564,1.407,1847.163,552.002,2114.589,661.492,1309.125,13358.193
