country,year,population,gdp,co2,co2_per_capita,coal_co2,gas_co2,methane,nitrous_oxide,oil_co2,primary_energy_consumption
Australia,1984,15620653.0,372000000000.0,217.515,13.925,109.101,24.05,146.857,62.578,81.405,871.355
Australia,1985,15835743.0,391000000000.0,224.557,14.18,119.256,30.148,168.792,83.45,71.911,896.293
Australia,1986,16069631.0,399000000000.0,224.04,13.942,118.775,28.092,158.013,71.549,73.947,912.411
Australia,1987,16322272.0,419000000000.0,234.598,14.373,126.142,28.971,146.672,59.24,76.35,937.538
Australia,1988,16594104.0,438000000000.0,240.737,14.507,130.359,29.686,144.559,60.039,77.208,981.314
Australia,1989,16869362.0,457000000000.0,256.838,15.225,141.141,30.346,151.938,63.628,81.437,1029.713
Australia,1990,17126304.0,464000000000.0,278.061,16.236,141.877,34.455,163.762,73.848,88.851,1051.079
Australia,1991,17353191.0,461000000000.0,279.437,16.103,146.083,32.786,164.542,73.22,88.251,1043.94
Australia,1992,17549286.0,479000000000.0,284.433,16.208,150.049,33.97,162.966,72.29,87.923,1060.42
Australia,1993,17722905.0,502000000000.0,288.78,16.294,150.096,35.67,160.821,71.96,90.392,1084.443
Australia,1994,17897433.0,528000000000.0,293.613,16.405,151.376,37.032,160.115,72.979,91.928,1125.552
Australia,1995,18095340.0,549000000000.0,304.962,16.853,155.735,39.847,160.051,71.606,96.148,1154.299
Australia,1996,18305305.0,575000000000.0,311.851,17.036,160.388,39.781,152.869,68.181,98.723,1188.137
Australia,1997,18504911.0,601000000000.0,320.243,17.306,167.683,41.09,154.13,67.575,98.41,1217.288
Australia,1998,18701710.0,635000000000.0,334.038,17.861,177.614,43.506,158.015,72.201,99.17,1246.33
Australia,1999,18909980.0,665000000000.0,343.876,18.185,183.231,45.564,173.283,88.311,100.839,1297.347
Australia,2000,19132472.0,692000000000.0,349.898,18.288,185.797,46.61,185.127,93.781,102.678,1305.26
Australia,2001,19365438.0,714000000000.0,357.668,18.469,190.082,49.326,197.299,103.915,103.202,1315.385
Australia,2002,19595356.0,747000000000.0,362.425,18.495,191.147,50.589,190.631,97.392,105.481,1341.745
Australia,2003,19819449.0,774000000000.0,370.784,18.708,195.386,49.912,147.337,60.966,110.951,1360.862
Australia,2004,20046679.0,810000000000.0,382.005,19.056,202.225,51.455,168.446,82.404,114.086,1404.444
Australia,2005,20294490.0,840000000000.0,385.082,18.975,200.715,53.322,148.877,61.452,116.654,1410.35
Australia,2006,20590566.0,867000000000.0,391.373,19.007,204.401,54.849,167.974,79.327,117.407,1470.838
Australia,2007,20954545.0,911000000000.0,398.896,19.036,203.559,61.006,165.577,75.065,118.853,1506.167
Australia,2008,21370595.0,938000000000.0,404.279,18.918,204.688,61.744,147.579,60.32,122.482,1531.745
Australia,2009,21783014.0,963000000000.0,406.977,18.683,206.066,63.087,151.71,64.432,122.362,1509.545
Australia,2010,22141583.0,994000000000.0,405.026,18.293,200.635,64.246,141.697,53.296,124.506,1508.838
Australia,2011,22479779.0,1020000000000.0,403.874,17.966,192.232,66.46,193.829,102.145,129.836,1558.602
Australia,2012,22852648.0,1060000000000.0,405.005,17.722,189.244,67.7,194.517,102.902,132.478,1536.113
Australia,2013,23236271.0,1090000000000.0,397.85,17.122,176.436,69.98,153.629,63.836,135.764,1555.586
Australia,2014,23595599.0,1110000000000.0,392.61,16.639,168.219,70.907,164.133,75.853,137.132,1566.458
Australia,2015,23947997.0,1140000000000.0,400.589,16.727,174.222,71.665,161.088,72.207,136.869,1601.626
Australia,2016,24329963.0,1170000000000.0,409.666,16.838,179.594,74.093,142.951,59.018,136.761,1606.889
Australia,2017,24731044.0,1200000000000.0,413.408,16.716,176.951,75.477,166.517,79.364,139.221,1602.028
Australia,2018,25119700.0,1230000000000.0,414.781,16.512,169.336,78.346,168.041,78.005,143.397,1625.908
Australia,2019,25482714.0,1260000000000.0,414.925,16.283,164.888,80.305,154.257,64.19,142.693,1680.293
Australia,2020,25743787.0,1230000000000.0,398.547,15.481,156.622,83.378,135.224,54.751,134.777,1585.412
Australia,2021,25956417.0,1300000000000.0,388.472,14.966,151.821,80.198,140.75,64.206,134.179,1589.323
Australia,2022,26200987.0,1340000000000.0,384.078,14.659,146.0,80.249,139.423,65.824,133.833,1660.79
Austria,1965,7270413.0,89635521566.0,38.185,5.252,18.009,3.422,13.19,4.988,14.755,189.498
Austria,1966,7321524.0,94674312319.0,39.245,5.36,16.884,3.671,13.638,5.165,16.466,198.325
Austria,1967,7376293.0,97560799169.0,39.956,5.417,15.792,3.517,14.107,5.418,18.401,200.363
Austria,1968,7414627.0,102000000000.0,42.33,5.709,15.419,3.745,14.429,5.631,20.916,214.242
Austria,1969,7440306.0,108000000000.0,44.675,6.004,15.367,4.672,14.72,5.782,22.383,221.926
Austria,1970,7466320.0,116000000000.0,50.672,6.787,17.841,5.672,14.53,5.406,24.781,254.149
Austria,1971,7499635.0,122000000000.0,52.102,6.947,15.08,6.558,14.903,5.647,27.771,253.084
Austria,1972,7543263.0,130000000000.0,56.101,7.437,15.666,7.082,14.847,5.709,30.266,261.826
Austria,1973,7585107.0,136000000000.0,60.045,7.916,15.883,7.621,15.016,5.943,33.522,281.51
Austria,1974,7597963.0,141000000000.0,57.327,7.545,16.636,8.274,15.149,6.066,29.34,282.962
Austria,1975,7577833.0,141000000000.0,54.239,7.158,14.587,8.109,15.03,5.911,28.871,281.064
Austria,1976,7564457.0,147000000000.0,58.229,7.698,14.294,9.263,14.933,6.063,31.904,290.894
Austria,1977,7567332.0,154000000000.0,56.016,7.402,12.564,9.416,14.948,6.025,31.408,291.598
Austria,1978,7561203.0,153000000000.0,57.248,7.571,12.858,9.802,14.97,6.155,31.868,304.19
Austria,1979,7548345.0,162000000000.0,61.347,8.127,14.462,9.761,15.116,6.201,34.552,322.217
Austria,1980,7548407.0,166000000000.0,52.054,6.896,14.219,9.284,15.04,6.185,26.071,320.874
Austria,1981,7567550.0,165000000000.0,55.862,7.382,14.671,8.819,14.972,6.01,29.99,311.52
Austria,1982,7573078.0,169000000000.0,53.598,7.077,14.161,8.544,15.157,5.781,28.652,301.322
Austria,1983,7561166.0,173000000000.0,51.698,6.837,14.425,8.684,15.095,5.696,26.417,300.495
Austria,1984,7560715.0,174000000000.0,54.247,7.175,16.886,9.72,15.319,5.758,25.492,297.469
Austria,1985,7564310.0,178000000000.0,54.403,7.192,16.693,10.402,15.464,5.486,25.326,315.806
Austria,1986,7569397.0,182000000000.0,53.765,7.103,14.762,9.248,15.381,5.263,27.788,316.435
Austria,1987,7574314.0,185000000000.0,57.407,7.579,14.832,9.633,15.167,5.027,31.012,334.019
Austria,1988,7585346.0,191000000000.0,52.963,6.982,14.312,9.23,15.29,5.215,27.407,329.132
Austria,1989,7620405.0,199000000000.0,53.718,7.049,13.865,10.05,14.867,4.84,27.813,330.973
Austria,1990,7679627.0,208000000000.0,62.191,8.098,18.139,11.836,14.719,4.835,28.9,333.824
Austria,1991,7757140.0,216000000000.0,65.79,8.481,18.7,12.502,14.687,4.873,31.407,349.4
Austria,1992,7842715.0,221000000000.0,60.291,7.688,14.385,12.518,14.266,4.681,30.152,344.792
Austria,1993,7907492.0,223000000000.0,60.711,7.678,13.275,13.023,13.883,4.635,31.266,352.443
Austria,1994,7938157.0,230000000000.0,61.08,7.694,13.459,13.658,13.369,4.576,30.716,349.408
Austria,1995,7950322.0,237000000000.0,64.063,8.058,15.425,14.901,12.809,4.565,30.854,367.661
Austria,1996,7960917.0,243000000000.0,67.41,8.468,15.069,15.797,12.569,4.626,33.776,375.696
Austria,1997,7969804.0,250000000000.0,67.305,8.445,16.157,15.301,12.197,4.605,32.849,380.569
Austria,1998,7978465.0,260000000000.0,66.937,8.39,13.707,15.717,11.892,4.586,34.654,389.247
Austria,1999,7993894.0,270000000000.0,65.668,8.215,13.876,16.102,11.766,4.53,32.805,392.804
Austria,2000,8012929.0,280000000000.0,66.204,8.262,15.751,15.264,11.488,4.508,32.179,395.171
Austria,2001,8042233.0,285000000000.0,70.191,8.728,16.562,16.156,11.377,4.535,34.424,406.593
Austria,2002,8081640.0,291000000000.0,71.988,8.908,16.736,16.069,11.331,4.595,36.067,406.828
Austria,2003,8122604.0,294000000000.0,77.412,9.53,17.941,17.267,11.906,4.424,39.089,407.704
Austria,2004,8173496.0,304000000000.0,77.716,9.508,17.766,17.662,10.705,3.94,39.122,422.457
Austria,2005,8229204.0,311000000000.0,79.095,9.612,17.862,18.701,10.519,3.919,39.395,431.35
Austria,2006,8269901.0,323000000000.0,76.796,9.286,17.866,17.498,10.357,3.909,38.117,425.865
Austria,2007,8296948.0,336000000000.0,74.092,8.93,17.456,16.496,10.067,3.851,36.602,420.066
Austria,2008,8323250.0,343000000000.0,73.466,8.827,17.028,17.436,9.921,4.091,35.457,424.56
Austria,2009,8345073.0,331000000000.0,67.302,8.065,12.83,17.036,9.77,3.703,34.408,409.772
Austria,2010,8365087.0,339000000000.0,72.0,8.607,15.497,18.778,9.876,3.799,34.785,421.558
Austria,2011,8393272.0,350000000000.0,69.892,8.327,15.818,17.73,9.65,3.961,33.269,395.869
Austria,2012,8431599.0,352000000000.0,67.26,7.977,14.686,16.945,9.423,3.775,32.627,414.402
Austria,2013,8481411.0,352000000000.0,67.759,7.989,14.959,16.332,9.544,3.823,33.45,410.852
Austria,2014,8547812.0,355000000000.0,64.159,7.506,13.801,14.947,9.368,3.877,32.413,394.889
Austria,2015,8644037.0,358000000000.0,66.358,7.677,14.371,15.966,8.958,3.959,32.995,396.383
Austria,2016,8737920.0,365000000000.0,67.219,7.693,13.334,16.737,9.004,3.957,34.108,409.651
Austria,2017,8798779.0,373000000000.0,69.601,7.91,14.023,17.975,9.212,3.9,34.546,417.569
Austria,2018,8841653.0,383000000000.0,66.567,7.529,12.294,17.019,9.209,3.828,34.087,408.402
Austria,2019,8880876.0,388000000000.0,67.951,7.651,13.005,17.791,9.181,3.75,34.088,427.96
Austria,2020,8921402.0,363000000000.0,62.18,6.97,11.371,16.959,9.103,3.784,30.779,400.144
Austria,2021,8967053.0,380000000000.0,65.751,7.333,12.408,17.923,9.323,3.761,32.17,406.335
Austria,2022,9064678.0,399000000000.0,61.454,6.78,11.663,15.968,9.215,3.635,30.702,381.823
Azerbaijan,1985,6799823.0,57181877446.0,51.248,7.537,0.402,23.758,7.121,2.946,26.445,234.951
Azerbaijan,1986,6891349.0,58704586851.0,53.372,7.745,0.404,24.74,7.235,2.994,27.594,252.834
Azerbaijan,1987,6977658.0,61831432355.0,50.586,7.25,0.401,26.85,7.335,3.032,22.709,245.023
Azerbaijan,1988,7081404.0,65070242359.0,51.596,7.286,0.414,26.853,7.342,2.966,23.538,245.204
Azerbaijan,1989,7167583.0,59803709283.0,51.587,7.197,0.413,27.766,7.355,2.913,22.626,250.052
Azerbaijan,1990,7231084.0,53235601363.0,51.345,7.101,0.343,27.841,7.562,2.871,22.493,260.551
Azerbaijan,1991,7314317.0,53426621017.0,50.074,6.846,0.251,26.636,7.335,2.594,22.543,250.351
Azerbaijan,1992,7405781.0,41795295334.0,56.174,7.585,0.066,22.6,6.562,2.393,31.225,214.394
Azerbaijan,1993,7504119.0,32486438953.0,48.406,6.451,0.011,17.283,6.165,2.119,30.818,185.98
Azerbaijan,1994,7608894.0,26372096369.0,41.945,5.513,0.004,16.671,5.834,1.948,25.032,170.865
Azerbaijan,1995,7719283.0,23188276303.0,33.309,4.315,0.015,13.308,5.779,1.907,19.885,160.648
Azerbaijan,1996,7830981.0,24026379639.0,31.242,3.99,0.015,11.737,5.817,1.821,19.37,131.741
Azerbaijan,1997,7936220.0,26436933201.0,29.843,3.76,0.015,11.062,5.951,1.888,18.551,126.155
Azerbaijan,1998,8025808.0,28328460213.0,31.785,3.96,0.004,10.599,6.255,1.919,20.948,126.645
Azerbaijan,2007,8828313.0,110000000000.0,30.037,3.402,0.022,17.578,12.742,2.695,11.456,151.071
Azerbaijan,2008,8942637.0,123000000000.0,33.037,3.694,0.015,20.738,13.584,2.904,10.607,151.163
Azerbaijan,2009,9046336.0,136000000000.0,29.103,3.217,0.015,18.789,12.131,2.916,9.241,130.168
Azerbaijan,2010,9146852.0,144000000000.0,27.549,3.012,0.022,17.968,12.386,2.895,8.695,128.439
Azerbaijan,2011,9256156.0,146000000000.0,30.21,3.264,0.018,19.023,11.983,2.997,10.267,145.739
Azerbaijan,2012,9376179.0,149000000000.0,32.77,3.495,0.015,19.831,12.088,3.095,11.639,150.091
Azerbaijan,2013,9504417.0,158000000000.0,33.559,3.531,0.011,19.936,12.241,3.141,12.069,154.212
Azerbaijan,2014,9631136.0,162000000000.0,34.345,3.566,0.007,21.2,12.297,3.213,11.63,157.241
Azerbaijan,2015,9752859.0,164000000000.0,34.683,3.556,0.011,21.933,12.299,3.555,11.534,171.826
Azerbaijan,2016,9868434.0,159000000000.0,34.727,3.519,0.004,21.51,12.163,3.486,12.136,170.192
Azerbaijan,2017,9968510.0,159000000000.0,34.698,3.481,0.004,20.894,11.902,3.423,12.587,166.954
Azerbaijan,2018,10039782.0,162000000000.0,34.576,3.444,0.004,21.282,11.962,3.716,11.837,176.167
Azerbaijan,2019,10110483.0,166000000000.0,37.753,3.734,0.004,24.122,12.222,3.465,12.112,185.891
Azerbaijan,2020,10181736.0,159000000000.0,36.237,3.559,0.004,24.333,12.078,3.484,10.629,184.929
Azerbaijan,2021,10234372.0,168000000000.0,38.3,3.742,0.0,25.222,12.506,3.225,11.744,197.549
Azerbaijan,2022,10295307.0,175000000000.0,41.175,3.999,0.044,26.793,12.463,3.088,12.847,210.286
Bahrain,1980,358990.0,2430890544.0,7.881,21.954,0.0,5.595,14.999,0.053,2.286,40.174
Bahrain,1981,373534.0,2498560638.0,8.519,22.806,0.0,5.646,14.593,0.058,2.873,46.285
Bahrain,1982,386992.0,2659375885.0,9.831,25.402,0.0,6.21,13.766,0.06,3.62,49.353
Bahrain,1983,400721.0,2845479302.0,8.222,20.518,0.0,6.559,13.124,0.064,1.663,51.83
Bahrain,1984,415164.0,2965760541.0,9.2,22.161,0.0,6.808,12.992,0.065,2.393,50.3
Bahrain,1985,430365.0,2955779485.0,10.186,23.668,0.0,8.24,13.329,0.067,1.946,59.786
Bahrain,1986,446290.0,3024145278.0,11.003,24.654,0.0,9.376,14.29,0.076,1.627,64.765
Bahrain,1987,462862.0,3084997028.0,11.421,24.674,0.0,8.985,13.871,0.073,2.436,77.904
Bangladesh,1965,59902522.0,58415453390.0,3.121,0.052,0.753,0.364,52.928,8.016,1.997,0.0
Bangladesh,1966,61669811.0,59220693140.0,3.176,0.052,0.644,0.407,52.699,8.096,2.119,0.0
Bangladesh,1967,63510933.0,57806946351.0,3.371,0.053,0.633,0.475,55.241,8.515,2.255,0.0
Bangladesh,1968,65408278.0,63239029300.0,3.866,0.059,0.682,0.529,55.184,8.705,2.644,0.0
Bangladesh,1969,67294130.0,64108445625.0,3.749,0.056,0.65,0.673,56.972,9.049,2.415,0.0
Bangladesh,1970,69058898.0,67600676968.0,3.803,0.055,0.615,0.56,57.038,9.194,2.617,0.0
Bangladesh,1971,70276757.0,64585771640.0,3.606,0.051,0.552,0.596,55.197,8.888,2.447,13.407
Bangladesh,1972,71641525.0,57036332695.0,3.506,0.049,0.355,0.714,56.204,9.228,2.426,15.191
Bangladesh,1973,73722297.0,57327094687.0,4.55,0.062,0.462,1.143,56.115,9.322,2.931,19.48
Bangladesh,1974,75839352.0,65037827062.0,4.653,0.061,0.411,1.382,56.527,9.184,2.82,20.747
Bangladesh,1975,77854352.0,64196583843.0,4.857,0.062,0.473,0.964,58.768,9.798,3.345,21.331
Bangladesh,1976,79855318.0,67082025250.0,5.556,0.07,0.447,1.412,58.601,10.044,3.63,24.893
Bangladesh,1977,81867267.0,67704293671.0,5.785,0.071,0.502,1.579,59.836,10.525,3.572,25.438
Bangladesh,1978,83889660.0,72709601359.0,5.984,0.071,0.421,1.674,63.827,11.259,3.748,27.024
Bangladesh,1979,85935070.0,76312880671.0,6.613,0.077,0.359,1.916,65.65,11.746,4.206,29.795
Bangladesh,1980,88016435.0,76945168945.0,7.597,0.086,0.447,2.216,57.572,10.426,4.801,34.75
Bangladesh,1981,90303104.0,79474316984.0,7.886,0.087,0.465,2.44,58.666,10.438,4.847,36.84
Bangladesh,1982,92814506.0,80492428500.0,8.552,0.092,0.568,3.164,59.782,10.92,4.699,40.641
Bangladesh,1983,95335162.0,84456198492.0,8.188,0.086,0.304,3.521,58.173,11.212,4.25,40.19
Bangladesh,1984,97814965.0,89004503531.0,9.077,0.093,0.117,4.466,59.601,11.718,4.397,43.443
Bangladesh,1985,100253825.0,91717608984.0,10.189,0.102,0.187,5.084,60.908,11.934,4.835,48.274
Bangladesh,1986,102635569.0,95757516250.0,11.406,0.111,0.282,5.734,62.302,12.469,5.291,52.537
Bangladesh,1987,104959291.0,99663037500.0,11.8,0.112,0.443,5.928,62.094,12.915,5.327,57.985
Bangladesh,1988,107216011.0,102000000000.0,13.478,0.126,0.381,6.998,62.908,13.455,6.002,64.576
Bangladesh,1989,109433805.0,105000000000.0,13.382,0.122,0.103,7.416,64.477,14.449,5.767,69.614
Bangladesh,1990,111633722.0,112000000000.0,14.082,0.126,1.07,7.575,65.267,14.572,5.337,73.856
Bangladesh,1991,113787112.0,117000000000.0,14.753,0.13,0.341,9.057,65.169,15.293,5.276,71.255
Bangladesh,1992,115952198.0,123000000000.0,15.391,0.133,0.322,9.607,65.841,15.644,5.386,77.711
Bangladesh,1993,118132363.0,130000000000.0,16.074,0.136,0.121,10.389,65.788,16.0,5.491,85.436
Bangladesh,1994,120343183.0,137000000000.0,17.553,0.146,0.099,11.472,67.125,16.76,5.91,90.69
Bangladesh,1995,122600372.0,146000000000.0,21.056,0.172,1.22,13.029,68.434,18.103,6.738,107.109
Bangladesh,1996,124862185.0,155000000000.0,21.507,0.172,0.678,13.498,69.113,18.818,7.178,112.202
Bangladesh,1997,127198070.0,165000000000.0,23.144,0.182,1.227,13.264,70.164,18.517,8.424,117.891
Bangladesh,1998,129622332.0,176000000000.0,23.216,0.179,0.352,14.325,70.329,18.726,8.271,125.559
Bangladesh,1999,132108065.0,188000000000.0,25.093,0.19,0.176,15.616,72.894,20.014,8.871,126.985
Bangladesh,2000,134544303.0,201000000000.0,26.539,0.197,1.253,16.88,73.923,20.198,7.702,136.255
Bangladesh,2001,136805810.0,213000000000.0,31.064,0.227,1.33,18.903,74.105,20.726,9.896,155.691
Bangladesh,2002,138933659.0,226000000000.0,32.007,0.23,1.33,19.886,75.264,21.284,9.906,156.245
Bangladesh,2003,140970355.0,242000000000.0,33.496,0.238,1.37,21.39,76.025,20.888,9.9,165.108
Bangladesh,2004,142902857.0,260000000000.0,35.978,0.252,1.451,23.091,75.405,21.091,10.651,175.497
Bangladesh,2005,144715789.0,280000000000.0,37.717,0.261,1.605,24.725,76.956,21.854,10.637,190.247
Bangladesh,2006,146405983.0,303000000000.0,41.726,0.285,1.81,28.257,78.065,22.878,10.959,205.884
Bangladesh,2007,147989282.0,327000000000.0,42.675,0.288,2.209,29.579,78.855,23.005,10.204,211.754
Bangladesh,2008,149474264.0,349000000000.0,45.341,0.303,2.469,32.222,81.754,25.076,9.951,222.951
Bangladesh,2009,150873716.0,373000000000.0,49.188,0.326,3.015,35.442,82.806,24.721,10.032,245.344
Bangladesh,2010,152201978.0,400000000000.0,54.036,0.355,3.074,39.397,84.043,25.383,10.885,251.074
Bangladesh,2011,153591074.0,431000000000.0,55.593,0.362,2.836,38.197,84.741,26.488,13.865,271.629
Bangladesh,2012,155070110.0,458000000000.0,59.704,0.385,3.422,40.015,85.275,25.997,15.576,295.028
Bangladesh,2013,156532134.0,486000000000.0,64.763,0.414,3.748,43.942,85.88,26.149,16.312,306.577
Bangladesh,2014,157964931.0,517000000000.0,67.552,0.428,3.51,44.972,86.573,27.086,18.287,318.558
Bangladesh,2015,159383179.0,552000000000.0,76.946,0.483,8.607,48.493,87.026,27.743,18.727,385.102
Bangladesh,2016,160811934.0,590000000000.0,81.761,0.508,6.071,52.903,86.753,27.037,21.644,386.701
Bangladesh,2017,162186146.0,631000000000.0,86.531,0.534,7.152,52.683,89.0,27.872,25.478,402.965
Bangladesh,2018,163523109.0,679000000000.0,86.608,0.53,8.182,52.654,89.101,28.649,24.359,430.288
Bangladesh,2019,164913060.0,717000000000.0,94.808,0.575,8.68,59.417,89.562,28.637,25.187,482.562
Bangladesh,2020,166298024.0,754000000000.0,95.729,0.576,10.549,60.126,90.907,28.937,23.636,457.447
Bangladesh,2021,167658855.0,807000000000.0,98.53,0.588,14.216,60.156,92.285,30.403,22.596,492.47
Bangladesh,2022,169384891.0,858000000000.0,102.147,0.603,16.149,58.784,93.141,30.684,25.759,512.174
Barbados,1980,251533.0,3104136000.0,0.674,2.68,0.0,0.026,0.253,0.042,0.649,4.281
Barbados,1981,252274.0,3040380000.0,0.685,2.716,0.0,0.015,0.243,0.043,0.671,4.455
Barbados,1982,253098.0,2890272000.0,0.645,2.548,0.0,0.018,0.242,0.043,0.627,4.517
Barbados,1983,253993.0,2911845000.0,0.685,2.698,0.0,0.022,0.238,0.04,0.663,4.765
Barbados,1984,254930.0,3013632000.0,0.747,2.93,0.0,0.037,0.265,0.04,0.637,4.591
Barbados,1985,255831.0,3044936000.0,0.846,3.306,0.0,0.048,0.237,0.038,0.689,5.074
Barbados,1986,256628.0,3200232000.0,0.915,3.567,0.0,0.051,0.224,0.039,0.766,5.322
Barbados,1987,257288.0,3284897000.0,0.941,3.658,0.0,0.044,0.21,0.041,0.796,5.067
Barbados,1988,257768.0,3402620000.0,0.945,3.665,0.0,0.051,0.207,0.041,0.802,4.771
Barbados,1989,258113.0,3522978000.0,0.989,3.83,0.0,0.055,0.21,0.045,0.828,5.193
Belarus,1985,9944184.0,110000000000.0,107.09,10.769,9.44,15.479,23.566,21.454,80.637,408.044
Belarus,1986,10004289.0,113000000000.0,121.533,12.148,10.378,14.785,23.583,21.347,94.887,465.838
Belarus,1987,10057608.0,114000000000.0,111.862,11.122,10.016,18.338,23.771,21.301,82.069,472.619
Belarus,1988,10107636.0,114000000000.0,114.893,11.367,11.074,21.505,23.439,20.878,80.457,479.405
Belarus,1989,10158779.0,121000000000.0,109.2,10.749,10.832,22.288,23.534,20.226,74.267,463.661
Belarus,1990,10186258.0,117000000000.0,108.459,10.648,10.192,26.589,23.57,18.162,66.944,465.973
Belarus,1991,10193889.0,114000000000.0,104.186,10.22,9.872,25.384,23.206,17.591,64.549,464.906
Belarus,1992,10217561.0,102000000000.0,93.597,9.16,8.734,33.09,20.816,15.843,47.716,404.953
Belarus,1993,10241320.0,93050209032.0,80.674,7.877,7.663,30.05,19.935,15.441,39.451,337.871
Belarus,1994,10230193.0,81212667307.0,67.99,6.646,6.312,26.765,19.105,14.584,32.582,282.204
Belarus,1995,10197466.0,71373341741.0,61.015,5.983,5.889,24.34,18.189,14.624,28.607,250.706
Belarus,1996,10164025.0,72504136402.0,61.844,6.085,5.843,26.23,17.679,14.637,27.511,257.138
Belarus,1997,10122365.0,79868071251.0,61.697,6.095,5.03,30.213,17.262,14.652,23.729,260.101
Belarus,1998,10080579.0,85602469015.0,60.184,5.97,4.777,29.595,17.178,14.55,23.02,254.351
Belarus,1999,10039221.0,87455010171.0,58.076,5.785,4.112,30.693,17.045,14.525,20.823,247.417
Belarus,2000,9991310.0,91419114455.0,55.014,5.506,4.198,31.337,16.446,14.405,17.209,254.999
Belarus,2001,9938068.0,94624119098.0,54.105,5.444,3.735,31.648,16.249,14.366,16.439,247.911
Belarus,2002,9873451.0,98263269227.0,53.944,5.464,3.227,31.999,16.029,14.05,16.129,256.476
Belarus,2003,9803175.0,104000000000.0,55.236,5.635,3.142,33.6,16.022,14.288,15.545,254.552
Belarus,2004,9735089.0,114000000000.0,58.373,5.996,2.97,36.354,16.42,14.49,15.873,285.033
Belarus,2005,9667833.0,124000000000.0,59.396,6.144,2.963,36.976,15.738,14.868,15.957,284.106
Belarus,2006,9608041.0,135000000000.0,61.809,6.433,2.892,37.419,15.995,15.389,17.94,302.112
Belarus,2007,9563135.0,145000000000.0,60.276,6.303,2.793,37.868,15.837,15.288,16.007,294.727
